Site.Code,Site.Name,Date.Time,X2.4.D,Ametryn,Atrazine,Chlorpyrifos,Diuron,Fipronil,Fluroxypyr,Haloxyfop..acid.,Hexazinone,Imazapic,Imidacloprid,Isoxaflutole.metabolite..DKN.,MCPA..Monochlorophenoxyacetic.acid.,Metolachlor,Metribuzin,Metsulfuron.methyl,Pendimethalin,Prometryn,Simazine,Tebuthiuron,Terbuthylazine,Triclopyr
119101A,Barratta Creek at Northcote,17/2/2014 13:50,0.03,<0.01,0.17,,0.11,,0.04,<0.01,<0.01,,0.02,0.02,<0.01,0.02,0.1,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,18/2/2014 10:50,0.018,0.006,0.77,,0.7,,0.17,0.01,0.013,,0.006,0.12,0.008,0.079,,<0.001,,<0.001,0.003,0.001,<0.001,0.005
119101A,Barratta Creek at Northcote,19/2/2014 11:50,0.1,0.002,0.38,,0.26,,0.06,<0.004,0.01,,0.014,0.054,0.054,0.033,,<0.001,,<0.001,0.001,<0.001,<0.001,0.034
119101A,Barratta Creek at Northcote,20/2/2014 9:50,0.09,0.001,0.31,,0.19,,0.06,<0.004,0.004,,0.032,0.046,0.071,0.027,,0.004,,<0.001,<0.001,<0.001,<0.001,0.044
119101A,Barratta Creek at Northcote,20/2/2014 16:35,0.028,<0.001,0.28,,0.48,,0.07,<0.004,0.044,,0.006,0.025,0.033,0.05,,0.004,,<0.001,0.001,<0.001,<0.001,0.015
119101A,Barratta Creek at Northcote,21/2/2014 9:40,0.047,0.002,0.21,,0.14,,<0.03,<0.004,0.003,,0.024,0.021,0.014,0.022,,0.004,,<0.001,<0.001,0.006,<0.001,0.021
119101A,Barratta Creek at Northcote,21/2/2014 15:45,0.042,0.002,0.27,,0.2,,<0.03,<0.004,0.007,,0.027,0.024,0.017,0.026,,0.005,,<0.001,<0.001,0.008,<0.001,0.018
119101A,Barratta Creek at Northcote,22/2/2014 12:05,0.036,0.003,0.19,,0.12,,0.05,<0.004,0.003,,0.018,0.026,0.009,0.016,,0.003,,<0.001,<0.001,0.006,<0.001,0.015
119101A,Barratta Creek at Northcote,22/2/2014 17:15,0.02,<0.01,0.36,,0.18,,0.04,<0.01,<0.01,,0.02,0.02,<0.01,0.03,0.03,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,23/2/2014 12:15,<0.004,0.004,0.13,,0.081,,<0.03,<0.004,0.002,,0.015,<0.004,<0.004,0.013,,0.002,,<0.001,<0.001,0.005,<0.001,<0.004
119101A,Barratta Creek at Northcote,4/3/2014 12:45,<0.01,0.02,0.1,,0.14,,<0.03,<0.01,<0.01,,<0.01,0.03,<0.01,<0.01,0.03,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,27/3/2014 13:15,0.12,<0.01,0.16,,0.09,,0.05,<0.01,<0.01,,<0.01,0.01,0.02,0.02,0.01,0.02,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,28/3/2014 11:15,0.08,<0.01,0.2,,0.14,,0.21,<0.01,<0.01,,0.02,0.03,0.03,0.04,0.02,0.02,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,28/3/2014 17:05,0.12,<0.01,0.22,,0.12,,0.12,<0.01,<0.01,,0.04,0.03,0.03,0.06,0.03,0.02,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,29/3/2014 8:25,0.06,<0.01,0.18,,0.09,,0.15,<0.01,<0.01,,0.04,0.02,0.03,0.04,0.04,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,30/3/2014 16:45,0.04,<0.01,0.11,,0.07,,0.05,<0.01,<0.01,,0.04,0.02,0.02,0.01,0.04,<0.01,,<0.01,0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,11/4/2014 17:20,0.06,<0.01,0.11,,0.06,,0.04,<0.01,<0.01,,<0.01,0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,13/4/2014 14:55,0.08,<0.01,0.07,,0.1,,0.06,<0.01,<0.01,,<0.01,0.04,0.04,0.03,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,14/4/2014 10:00,0.6,<0.01,2.2,,0.11,,0.04,<0.01,<0.01,,0.05,0.02,0.03,0.36,0.04,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,14/4/2014 17:10,0.22,<0.01,0.43,,0.1,,0.06,<0.01,<0.01,,0.02,<0.01,0.02,0.07,0.02,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,15/4/2014 10:10,0.2,<0.01,0.94,,0.17,,0.04,<0.01,<0.01,,0.03,0.01,0.01,0.05,0.03,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,17/4/2014 9:15,0.03,<0.01,0.59,,0.08,,<0.03,<0.01,<0.01,,0.02,<0.01,<0.01,0.02,0.03,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,8/5/2014 15:35,0.59,<0.01,1.4,,0.06,,0.38,<0.01,<0.01,,0.02,<0.01,<0.01,0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,11/6/2014 12:00,0.08,<0.01,0.19,,0.05,,0.17,<0.01,<0.01,,<0.01,<0.01,<0.01,0.02,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,9/7/2014 8:10,<0.01,<0.01,0.08,,0.03,,0.63,<0.01,<0.01,,0.01,<0.01,<0.01,0.3,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,7/8/2014 12:15,1.3,0.03,6.9,,0.34,,0.05,<0.01,<0.01,,0.01,<0.01,0.17,5.7,0.03,<0.01,,<0.01,0.02,<0.01,<0.01,0.03
119101A,Barratta Creek at Northcote,23/9/2014 9:25,3.1,0.07,12,,0.9,,0.44,<0.01,<0.01,,0.53,<0.01,0.33,0.9,0.58,<0.01,,<0.01,0.02,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,23/9/2014 13:45,4.1,0.05,14,,0.8,,0.55,<0.01,<0.01,,1.3,<0.01,0.57,0.92,2.2,<0.01,,<0.01,0.02,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,23/9/2014 18:00,3.6,0.04,12,,0.54,,0.59,0.02,<0.01,,1.1,<0.01,0.87,0.95,2.9,<0.01,,<0.01,0.02,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,24/9/2014 6:55,3.3,0.04,9.9,,0.45,,0.48,0.01,<0.01,,0.77,<0.01,0.85,0.94,2.6,<0.01,,<0.01,0.02,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,24/9/2014 17:05,2.5,0.04,9.6,,0.39,,0.38,<0.01,<0.01,,0.55,<0.01,0.75,0.9,2,<0.01,,<0.01,0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,25/9/2014 6:55,1.1,0.03,7.7,,0.37,,0.38,<0.01,<0.01,,0.51,<0.01,0.39,0.84,2.4,<0.01,,<0.01,0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,25/9/2014 17:30,1.1,0.03,8.1,,0.41,,0.38,<0.01,<0.01,,0.59,<0.01,0.32,0.71,1.9,<0.01,,<0.01,0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,28/9/2014 16:30,0.47,0.04,4.9,,0.29,,0.22,<0.01,<0.01,,0.21,<0.01,0.21,0.53,2.5,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,6/10/2014 14:30,1.1,0.02,7.3,,4.4,,<0.03,<0.01,<0.01,,<0.01,<0.01,0.19,0.54,0.05,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,3/11/2014 10:55,0.43,0.01,2.7,,0.41,,0.09,<0.01,<0.01,,0.02,0.02,<0.01,1.4,0.74,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,30/11/2014 11:15,0.7,0.02,11,,1.9,,0.07,0.02,<0.01,,<0.01,0.05,0.03,0.46,0.04,<0.01,,<0.01,0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,13/12/2014 6:45,3.6,0.03,46,,4.6,,0.1,0.19,0.03,,<0.01,1.2,0.88,1.1,4.6,<0.01,,<0.01,0.22,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,13/12/2014 13:30,6.2,0.02,35,,3.4,,0.13,0.07,0.04,,0.01,1,1,0.67,1.6,<0.01,,<0.01,0.14,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,13/12/2014 17:35,3.3,0.02,24,,2.4,,0.26,0.02,0.06,,0.03,1.6,0.88,0.51,1.2,<0.01,,<0.01,0.07,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,14/12/2014 6:15,0.3,0.01,17,,3.4,,0.16,<0.01,0.29,,0.06,0.58,0.13,0.32,1.5,<0.01,,<0.01,0.04,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,14/12/2014 18:25,0.06,0.02,10,,3,,0.14,<0.01,0.26,,0.04,0.44,0.03,0.26,1.3,<0.01,,<0.01,0.02,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,4/1/2015 12:15,0.28,0.01,3.2,,0.51,,<0.03,<0.01,0.01,,<0.01,0.47,0.17,0.32,0.17,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,4/1/2015 16:45,0.51,<0.01,8.6,,0.74,,0.1,<0.01,0.07,,0.01,,0.19,0.11,0.4,<0.01,,<0.01,0.02,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,5/1/2015 13:50,0.28,0.01,3.6,,0.62,,0.12,<0.01,0.07,,0.02,0.45,0.08,0.11,0.55,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
119101A,Barratta Creek at Northcote,16/1/2015 17:25,0.47,0.02,0.96,,0.25,,0.03,<0.01,<0.01,,<0.01,0.23,1,0.07,0.04,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,17/1/2015 9:35,0.34,<0.01,2.3,,0.32,,0.19,0.08,0.04,,<0.01,0.35,0.12,0.42,0.51,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,17/1/2015 17:25,0.06,<0.01,2.4,,0.47,,0.1,0.01,0.02,,0.01,0.23,0.03,0.32,0.51,0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,18/1/2015 9:50,0.16,<0.01,2,,0.34,,0.11,<0.01,0.01,,0.02,0.14,0.07,0.09,0.2,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,18/1/2015 15:50,0.18,<0.01,1.7,,0.3,,0.1,<0.01,0.01,,0.01,0.09,0.09,0.09,0.15,<0.01,,<0.01,<0.01,0.03,<0.01,<0.01
119101A,Barratta Creek at Northcote,19/1/2015 9:40,0.16,<0.01,1.1,,0.25,,0.08,0.01,<0.01,,0.01,0.08,0.08,0.08,0.11,<0.01,,<0.01,<0.01,0.03,<0.01,<0.01
119101A,Barratta Creek at Northcote,19/1/2015 17:25,0.14,0.01,1.2,,0.27,,0.07,0.01,<0.01,,0.01,0.09,0.07,0.09,0.11,<0.01,,<0.01,<0.01,0.03,<0.01,<0.01
119101A,Barratta Creek at Northcote,20/1/2015 15:10,0.11,0.01,0.86,,0.19,,0.05,<0.01,<0.01,,0.01,0.11,0.04,0.06,0.07,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,21/1/2015 11:30,0.08,0.02,0.79,,0.19,,0.05,<0.01,<0.01,,0.01,0.12,0.03,0.05,0.08,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,22/1/2015 17:45,0.13,<0.01,0.38,,0.12,,0.09,<0.01,0.03,,<0.01,0.04,0.04,0.05,0.02,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,23/1/2015 10:35,0.15,<0.01,0.75,,0.47,,0.06,<0.01,0.11,,0.04,0.06,0.04,0.09,0.16,<0.01,,<0.01,<0.01,0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,23/1/2015 17:55,0.12,<0.01,0.61,,0.35,,0.04,<0.01,0.07,,0.04,0.04,0.03,0.05,0.12,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,24/1/2015 14:40,0.09,<0.01,0.51,,0.24,,0.07,<0.01,0.03,,0.02,0.03,0.03,0.04,0.1,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,25/1/2015 9:10,0.07,<0.01,0.39,,0.17,,0.07,<0.01,0.02,,0.01,0.03,0.03,0.03,0.09,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,31/1/2015 9:30,0.51,<0.01,0.33,,0.18,,0.05,<0.01,0.01,,0.07,0.03,0.03,0.02,0.08,<0.01,,<0.01,<0.01,<0.01,<0.01,0.01
119101A,Barratta Creek at Northcote,31/1/2015 17:05,0.44,<0.01,0.36,,0.15,,0.04,<0.01,<0.01,,0.11,0.03,0.04,0.02,0.14,<0.01,,<0.01,<0.01,<0.01,<0.01,0.01
119101A,Barratta Creek at Northcote,1/2/2015 16:15,0.13,<0.01,0.21,,0.1,,0.02,<0.01,<0.01,,0.06,0.02,<0.01,0.01,0.13,<0.01,,<0.01,<0.01,<0.01,<0.01,0.03
119101A,Barratta Creek at Northcote,6/2/2015 8:55,2.7,<0.01,0.44,,0.41,,0.04,<0.01,<0.01,,0.14,<0.01,2,0.05,0.76,0.01,,<0.01,<0.01,<0.01,<0.01,0.01
119101A,Barratta Creek at Northcote,6/2/2015 17:15,0.58,<0.01,0.48,,0.63,,0.05,<0.01,0.02,,0.09,<0.01,0.43,0.03,0.16,<0.01,,<0.01,<0.01,<0.01,<0.01,0.01
119101A,Barratta Creek at Northcote,7/2/2015 14:55,0.44,<0.01,0.41,,0.54,,0.04,<0.01,0.01,,0.04,<0.01,0.22,0.03,0.07,<0.01,,<0.01,<0.01,<0.01,<0.01,0.02
119101A,Barratta Creek at Northcote,8/2/2015 15:30,0.21,<0.01,0.29,,0.41,,0.03,<0.01,<0.01,,0.03,0.01,0.35,0.02,0.1,<0.01,,<0.01,<0.01,0.01,<0.01,0.02
119101A,Barratta Creek at Northcote,24/2/2015 11:10,0.52,<0.01,0.22,,0.1,,0.18,0.03,<0.01,0.1,<0.01,0.02,0.17,0.13,0.2,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,24/2/2015 16:45,0.17,<0.01,0.24,,0.12,,0.18,<0.01,<0.01,0.03,0.08,0.02,0.14,0.05,0.11,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,25/2/2015 13:50,0.23,<0.01,0.26,,0.15,,0.14,<0.01,0.02,0.01,0.1,0.02,0.18,0.03,0.05,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,26/2/2015 15:05,0.13,0.01,0.19,,0.12,,0.09,<0.01,<0.01,0.02,0.06,0.02,0.13,0.02,0.05,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,25/3/2015 10:55,0.11,0.02,0.19,,0.04,,0.02,<0.01,<0.01,0.02,<0.01,<0.01,0.01,0.06,<0.01,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,1/4/2015 13:35,0.06,0.21,2.1,,0.79,,0.19,<0.01,<0.01,<0.01,0.09,<0.01,0.03,0.81,0.02,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,1/4/2015 18:35,0.38,0.21,2.2,,0.65,,0.18,<0.01,<0.01,<0.01,0.06,<0.01,0.14,0.88,0.02,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,2/4/2015 5:15,0.91,0.38,3.5,,0.35,,0.19,0.02,<0.01,<0.01,0.05,<0.01,0.41,1.3,0.03,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,2/4/2015 13:15,0.44,0.48,5.5,,0.32,,0.19,0.04,<0.01,<0.01,0.06,<0.01,0.23,2.1,0.04,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,27/4/2015 12:30,0.26,0.01,0.11,,0.03,,0.44,<0.01,<0.01,<0.01,<0.01,<0.01,0.03,0.03,0.01,<0.01,,<0.01,<0.01,0.03,<0.01,<0.01
119101A,Barratta Creek at Northcote,26/5/2015 1:55,0.05,0.45,0.71,,0.07,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,0.01,0.24,<0.01,<0.01,,<0.01,<0.01,0.03,<0.01,<0.01
119101A,Barratta Creek at Northcote,27/6/2015 12:15,0.38,0.04,30,,0.01,,0.08,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,19,<0.01,<0.01,,<0.01,0.06,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,26/7/2015 15:40,0.13,0.03,1.1,,0.02,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,0.16,<0.01,<0.01,,<0.01,<0.01,0.03,<0.01,0.1
119101A,Barratta Creek at Northcote,25/8/2015 11:55,0.11,0.06,5.1,,0.08,,0.01,<0.01,1.2,0.15,<0.01,0.49,<0.01,0.31,<0.01,<0.01,,<0.1,<0.01,0.04,<0.01,<0.01
119101A,Barratta Creek at Northcote,1/9/2015 16:50,2.9,0.04,3.2,,1.8,,0.79,<0.01,0.14,0.02,<0.07,0.06,<0.01,1,0.26,<0.02,,<0.02,<0.01,0.04,<0.01,<0.02
119101A,Barratta Creek at Northcote,7/10/2015 7:20,0.45,<0.01,4,,0.18,,0.01,<0.01,<0.01,0.01,<0.01,<0.01,0.01,0.1,0.02,<0.01,,<0.01,<0.01,0.04,<0.01,0.01
119101A,Barratta Creek at Northcote,28/10/2015 7:55,0.01,0.03,3.8,,0.33,,<0.01,0.02,0.52,0.08,<0.01,<0.01,<0.01,0.09,0.07,<0.01,,<0.01,<0.01,0.04,<0.01,<0.01
119101A,Barratta Creek at Northcote,6/11/2015 14:20,0.26,0.02,2.1,,0.26,,0.02,<0.01,0.15,0.06,0.01,0.06,<0.01,0.09,2.5,<0.01,,<0.01,<0.01,0.04,<0.01,<0.01
119101A,Barratta Creek at Northcote,10/11/2015 9:45,20,0.06,35,,1.3,,0.14,0.05,0.22,0.12,0.44,0.53,1,0.26,0.86,<0.01,,<0.01,0.06,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,10/11/2015 13:15,15,0.06,40,,2.1,,0.16,0.05,0.14,0.1,0.53,0.56,1.2,0.29,0.69,<0.01,,<0.01,0.07,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,10/11/2015 17:55,18,0.07,46,,2.5,,0.16,0.06,0.13,0.1,0.56,0.55,1.3,0.24,0.59,<0.01,,<0.01,0.08,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,11/11/2015 6:15,12,0.05,32,,2.2,,0.14,0.04,0.07,0.16,0.62,0.48,0.35,0.18,0.5,<0.01,,<0.01,0.05,0.02,<0.01,0.01
119101A,Barratta Creek at Northcote,11/11/2015 12:55,8.6,0.05,33,,2.2,,0.12,0.05,0.06,0.15,0.54,0.58,0.21,0.15,0.44,<0.01,,<0.01,0.04,0.02,<0.01,0.01
119101A,Barratta Creek at Northcote,11/11/2015 17:50,1,0.05,37,,2.3,,0.14,0.07,0.05,0.13,0.61,0.57,0.04,0.16,0.47,<0.01,,<0.01,0.04,0.02,<0.01,0.01
119101A,Barratta Creek at Northcote,12/11/2015 6:40,0.85,0.05,33,,2.1,,0.12,0.08,0.05,0.1,0.4,0.4,0.03,0.11,0.37,<0.01,,<0.01,0.04,0.02,<0.01,0.01
119101A,Barratta Creek at Northcote,18/11/2015 15:00,0.12,0.06,2.2,,0.48,,0.02,<0.01,0.02,0.02,0.04,0.07,0.01,0.02,0.09,<0.01,,<0.01,<0.01,0.03,<0.01,0.02
119101A,Barratta Creek at Northcote,23/11/2015 11:30,0.99,0.08,3.6,,0.26,,0.12,<0.01,0.03,0.01,<0.01,0.05,0.07,0.12,0.64,<0.01,,<0.01,<0.01,0.04,<0.01,<0.01
119101A,Barratta Creek at Northcote,30/11/2015 7:55,4.7,0.03,52,,0.43,,0.03,<0.01,0.03,0.01,<0.01,3,0.04,0.05,0.46,<0.01,,<0.01,0.2,0.03,0.01,0.07
119101A,Barratta Creek at Northcote,7/12/2015 11:30,0.38,0.04,8.4,,0.27,,0.02,<0.01,<0.01,<0.01,<0.01,1.5,0.02,0.04,0.2,<0.01,,<0.01,0.07,0.03,<0.01,0.02
119101A,Barratta Creek at Northcote,14/12/2015 13:35,0.39,0.03,4.1,,0.22,,0.36,<0.01,<0.01,<0.01,<0.01,0.17,0.07,0.09,0.89,<0.01,,<0.01,0.01,0.04,<0.01,<0.01
119101A,Barratta Creek at Northcote,18/12/2015 14:20,2.1,0.05,7.7,,0.14,,0.6,<0.01,<0.01,<0.01,<0.01,0.74,0.13,0.06,1.6,<0.01,,<0.01,0.02,0.04,<0.01,<0.01
119101A,Barratta Creek at Northcote,24/12/2015 10:02,0.11,0.78,1.2,,0.17,,0.09,0.02,0.06,0.06,<0.01,0.17,0.07,0.05,0.71,<0.01,,0.02,<0.01,0.04,<0.01,<0.01
119101A,Barratta Creek at Northcote,24/12/2015 10:45,0.23,0.45,1.5,,0.2,,0.08,0.03,<0.01,<0.01,<0.01,0.13,0.07,0.05,1.1,<0.01,,<0.01,0.01,0.04,<0.01,<0.01
119101A,Barratta Creek at Northcote,29/12/2015 12:35,1.6,0.05,7.6,,0.22,,0.09,<0.01,<0.01,<0.01,<0.01,0.7,0.19,0.09,1.3,<0.01,,<0.01,0.09,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,29/12/2015 17:55,1.9,0.06,11,,0.33,,0.08,<0.01,<0.01,<0.01,<0.01,1.4,0.14,0.08,0.69,<0.01,,<0.01,0.1,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,30/12/2015 6:35,0.87,0.03,6,,0.39,,1.1,0.01,0.06,0.14,0.01,1,0.17,0.08,0.74,<0.01,,<0.01,0.03,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,30/12/2015 12:35,0.17,0.03,3.3,,0.5,,0.67,<0.01,0.04,0.08,0.04,0.53,0.04,0.07,0.4,<0.01,,<0.01,0.02,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,30/12/2015 17:40,0.43,0.03,2.4,,0.47,,0.4,<0.01,0.04,0.06,0.03,0.5,0.05,0.06,0.25,<0.01,,<0.01,0.01,0.02,<0.01,0.01
119101A,Barratta Creek at Northcote,31/12/2015 8:20,0.23,0.04,2.2,,0.49,,0.25,<0.01,0.03,0.05,0.02,0.4,0.03,0.05,0.17,<0.01,,<0.01,<0.01,0.02,<0.01,0.01
119101A,Barratta Creek at Northcote,31/12/2015 8:45,0.24,0.04,2.2,,0.49,,0.25,<0.01,0.04,0.06,0.02,0.39,0.03,0.06,0.18,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,31/12/2015 9:40,<0.01,<0.01,<0.01,,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,3/1/2016 3:15,0.29,0.01,1.3,,0.15,,0.3,<0.01,0.02,0.05,0.02,0.52,0.04,0.02,0.13,<0.01,,<0.01,0.01,<0.01,<0.01,0.03
119101A,Barratta Creek at Northcote,3/1/2016 4:53,0.08,0.01,0.92,,0.11,,0.03,<0.01,<0.01,0.02,<0.01,0.05,<0.01,0.02,0.07,<0.01,,<0.01,<0.01,<0.01,<0.01,0.04
119101A,Barratta Creek at Northcote,3/1/2016 8:33,0.18,<0.01,2,,0.11,,0.04,<0.01,<0.01,0.02,<0.01,0.21,0.02,0.03,0.06,<0.01,,<0.01,0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,3/1/2016 13:30,0.29,0.02,2.3,,0.27,,0.35,<0.01,0.06,0.09,0.01,0.55,0.05,0.18,0.16,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,3/1/2016 14:33,0.35,0.01,2.2,,0.16,,0.18,<0.01,0.03,0.05,<0.01,0.59,0.05,0.07,0.12,<0.01,,<0.01,0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,3/1/2016 20:33,0.42,0.01,2.1,,0.25,,0.27,<0.01,0.04,0.06,0.03,0.47,0.06,0.05,0.12,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,4/1/2016 2:33,0.35,0.01,1.9,,0.33,,0.14,<0.01,0.01,0.03,0.07,0.26,0.03,0.05,0.08,<0.01,,<0.01,<0.01,<0.01,<0.01,0.01
119101A,Barratta Creek at Northcote,4/1/2016 7:30,0.3,0.02,2.4,,0.56,,0.09,<0.01,0.02,0.04,0.07,0.3,0.03,0.12,0.09,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,4/1/2016 8:33,0.22,0.01,2,,0.33,,0.13,<0.01,0.01,0.03,0.06,0.28,0.03,0.05,0.08,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,4/1/2016 14:33,0.25,<0.01,1.5,,0.25,,0.11,<0.01,0.01,0.03,0.06,0.27,0.03,0.04,0.08,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,4/1/2016 16:00,0.24,0.02,1.7,,0.53,,0.16,0.02,0.01,0.04,0.15,0.21,0.04,0.09,0.09,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,4/1/2016 18:08,0.28,0.01,1.6,,0.32,,0.15,0.02,0.01,0.04,0.08,0.26,0.04,0.05,0.09,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,5/1/2016 0:07,0.26,0.01,1.4,,0.26,,0.11,0.03,0.01,0.03,0.11,0.17,0.03,0.04,0.07,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
119101A,Barratta Creek at Northcote,5/1/2016 6:07,0.2,0.01,1.2,,0.22,,0.07,0.05,0.01,0.03,0.08,0.13,0.02,0.03,0.06,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,5/1/2016 7:38,0.15,0.01,1,,0.21,,0.05,0.06,<0.01,0.02,0.06,0.11,0.02,0.04,0.05,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
119101A,Barratta Creek at Northcote,5/1/2016 9:42,0.15,0.01,0.99,,0.21,,0.04,0.06,<0.01,0.02,0.05,0.11,0.02,0.03,0.05,<0.01,,<0.01,<0.01,0.02,<0.01,<0.01
