Site.Code,Site.Name,Date.Time,X2.4.D,Ametryn,Atrazine,Chlorpyrifos,Diuron,Fipronil,Fluroxypyr,Haloxyfop..acid.,Hexazinone,Imazapic,Imidacloprid,Isoxaflutole.metabolite..DKN.,MCPA..Monochlorophenoxyacetic.acid.,Metolachlor,Metribuzin,Metsulfuron.methyl,Pendimethalin,Prometryn,Simazine,Tebuthiuron,Terbuthylazine,Triclopyr
130504B,Comet River at Comet Weir,10/10/2017 8:15,<0.1,<0.01,0.04,<0.02,0.03,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,0.15,0.32,0.02,<0.05
130504B,Comet River at Comet Weir,14/10/2017 11:40,<0.02,<0.01,0.04,<0.02,0.03,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,0.11,0.35,0.02,<0.05
130504B,Comet River at Comet Weir,15/10/2017 14:40,<0.02,<0.01,0.24,<0.02,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,<0.01,0.12,<0.01,<0.05
130504B,Comet River at Comet Weir,16/10/2017 13:50,<0.02,<0.01,0.34,<0.02,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,<0.01,0.06,<0.01,<0.05
130504B,Comet River at Comet Weir,17/10/2017 15:50,<0.02,<0.01,0.14,<0.02,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,0.08,<0.01,<0.05
130504B,Comet River at Comet Weir,7/11/2017 7:15,0.04,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.12,<0.01,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,0.38,<0.01,<0.05
130504B,Comet River at Comet Weir,4/12/2017 16:45,<0.05,<0.01,<0.02,<0.05,0.57,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,0.04,0.05,<0.1
130504B,Comet River at Comet Weir,22/1/2018 10:20,0.02,<0.01,0.24,<0.02,0.03,<0.02,0.13,0.1,<0.01,0.07,<0.02,<0.02,<0.01,0.69,<0.02,<0.02,<0.02,<0.02,0.07,0.87,0.02,<0.05
130504B,Comet River at Comet Weir,12/2/2018 10:10,0.06,<0.01,0.08,<0.02,0.05,<0.02,0.62,0.04,<0.01,0.07,<0.02,0.16,<0.01,0.76,<0.02,<0.02,<0.02,<0.02,0.05,0.46,0.08,0.05
130504B,Comet River at Comet Weir,21/2/2018 15:25,0.2,<0.01,0.21,<0.02,<0.02,<0.02,0.58,0.1,<0.01,0.02,<0.02,<0.02,<0.01,0.44,<0.02,<0.02,<0.02,<0.02,<0.01,0.62,<0.01,<0.05
