Site.Code,Site.Name,Date.Time,X2.4.D,Ametryn,Atrazine,Chlorpyrifos,Diuron,Fipronil,Fluroxypyr,Haloxyfop..acid.,Hexazinone,Imazapic,Imidacloprid,Isoxaflutole.metabolite..DKN.,MCPA..Monochlorophenoxyacetic.acid.,Metolachlor,Metribuzin,Metsulfuron.methyl,Pendimethalin,Prometryn,Simazine,Tebuthiuron,Terbuthylazine,Triclopyr
122013A,Proserpine River at Glen Isla,27/1/2017 14:15,0.05,<0.01,0.21,<0.02,0.39,<0.02,<0.05,<0.02,0.43,0.17,0.26,0.02,0.01,0.03,<0.02,<0.02,<0.05,<0.02,<0.01,0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,31/1/2017 11:02,0.63,0.02,1.3,<0.02,0.52,<0.02,0.29,0.04,0.71,0.35,0.52,<0.02,0.12,0.06,<0.02,0.04,<0.05,<0.02,<0.01,0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,31/1/2017 11:25,0.55,0.02,1.6,<0.02,0.66,<0.02,0.26,0.03,0.75,0.36,0.48,<0.02,0.12,0.12,<0.02,0.03,<0.05,<0.02,<0.01,0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,31/1/2017 12:45,2.6,0.02,0.92,<0.02,1.3,<0.02,0.46,0.02,0.74,0.3,0.96,<0.02,0.96,0.32,<0.02,0.05,<0.05,<0.02,0.01,0.16,<0.01,<0.05
122013A,Proserpine River at Glen Isla,31/1/2017 16:35,2.4,0.02,0.94,<0.02,1.3,<0.02,0.45,0.03,0.86,0.36,1.1,<0.02,0.99,0.3,<0.02,0.05,<0.05,<0.02,<0.01,0.18,<0.01,<0.05
122013A,Proserpine River at Glen Isla,1/2/2017 0:45,2.3,0.01,0.92,<0.02,0.91,<0.02,0.57,<0.02,0.81,0.35,0.92,<0.02,0.96,0.15,<0.02,0.04,<0.05,<0.02,<0.01,0.19,<0.01,<0.05
122013A,Proserpine River at Glen Isla,1/2/2017 6:25,1.9,<0.01,1.3,<0.02,1.3,<0.02,0.6,<0.02,1.2,0.42,0.99,<0.02,0.57,0.2,<0.02,0.04,<0.05,<0.02,<0.01,0.06,<0.01,<0.05
122013A,Proserpine River at Glen Isla,1/2/2017 12:15,1.6,0.01,1.1,<0.02,1.4,<0.02,0.66,<0.02,1,0.43,1,<0.02,0.7,0.23,<0.02,0.04,<0.05,<0.02,<0.01,0.07,<0.01,<0.05
122013A,Proserpine River at Glen Isla,1/2/2017 17:55,1.6,0.03,1.6,<0.02,1.4,<0.02,0.64,<0.02,1.1,0.54,1.1,0.02,0.6,0.26,<0.02,0.05,<0.05,<0.02,<0.01,0.04,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/2/2017 3:15,1.2,0.02,1.1,<0.02,1,<0.02,0.45,<0.02,0.89,0.39,0.84,<0.02,0.3,0.17,<0.02,0.04,<0.05,<0.02,<0.01,0.02,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/2/2017 5:45,0.97,0.02,1.7,<0.02,0.95,<0.02,0.37,0.05,0.94,0.38,0.73,<0.02,0.18,0.2,<0.02,0.04,<0.05,<0.02,<0.01,0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/2/2017 14:05,0.69,0.02,1.4,<0.02,0.76,<0.02,0.32,0.05,0.95,0.37,0.65,<0.02,0.17,0.11,<0.02,0.03,<0.05,<0.02,<0.01,0.02,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/2/2017 15:30,0.53,0.02,1.7,<0.02,0.82,<0.02,0.24,0.03,0.89,0.31,0.63,<0.02,0.1,0.15,<0.02,0.03,<0.05,<0.02,<0.01,0.02,<0.01,<0.05
122013A,Proserpine River at Glen Isla,3/2/2017 8:30,0.3,0.01,1.2,<0.02,0.71,<0.02,0.17,0.03,0.75,0.34,0.56,<0.02,0.06,0.19,<0.02,0.03,<0.05,<0.02,<0.01,0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,10/2/2017 12:40,<0.2,<0.01,0.8,<0.2,0.28,<0.02,<0.05,<0.02,0.25,0.1,0.05,<0.02,0.02,0.03,<0.02,<0.02,<0.2,<0.02,<0.01,0.03,<0.01,<0.2
122013A,Proserpine River at Glen Isla,17/2/2017 10:40,<0.2,<0.01,0.18,<0.2,0.17,<0.02,<0.05,<0.02,0.35,0.1,<0.05,<0.02,<0.01,0.01,<0.02,<0.02,<0.2,<0.02,<0.01,<0.01,<0.01,<0.2
122013A,Proserpine River at Glen Isla,23/2/2017 14:40,0.02,<0.01,0.16,<0.02,0.18,<0.02,<0.05,<0.02,0.35,0.07,0.04,<0.02,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/3/2017 15:30,0.03,<0.01,0.22,<0.02,0.14,<0.02,<0.05,<0.02,0.25,0.07,0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,20/3/2017 10:20,0.027,0.0034,0.047,<0.02,0.043,<0.0005,0.038,0.0042,0.23,0.047,0.014,0.017,0.033,0.0064,<0.001,0.0034,<0.02,<0.0005,0.0006,0.0006,<0.0005,0.0052
122013A,Proserpine River at Glen Isla,20/3/2017 18:25,0.6,<0.01,0.08,<0.02,0.21,<0.02,0.18,0.04,0.23,0.1,0.24,<0.02,0.1,0.08,<0.02,0.04,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
