Site.Code,Site.Name,Date.Time,X2.4.D,Ametryn,Atrazine,Chlorpyrifos,Diuron,Fipronil,Fluroxypyr,Haloxyfop..acid.,Hexazinone,Imazapic,Imidacloprid,Isoxaflutole.metabolite..DKN.,MCPA..Monochlorophenoxyacetic.acid.,Metolachlor,Metribuzin,Metsulfuron.methyl,Pendimethalin,Prometryn,Simazine,Tebuthiuron,Terbuthylazine,Triclopyr
126001A,Sandy Creek at Homebush,8/1/2017 11:11,0.11,0.04,3,<0.02,1.7,<0.02,0.42,<0.02,0.73,0.35,1.1,0.25,0.05,0.43,0.2,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,8/1/2017 20:19,0.09,0.05,2.7,<0.02,1.7,<0.02,0.42,<0.02,0.69,0.3,1.1,0.27,0.05,0.4,0.16,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,9/1/2017 8:27,0.09,0.05,2.6,<0.02,1.7,<0.02,0.39,<0.02,0.77,0.34,1.1,0.24,0.05,0.41,0.14,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,9/1/2017 20:35,0.1,0.05,2.3,<0.02,1.8,<0.02,0.38,<0.02,0.67,0.35,1,0.2,0.04,0.43,0.09,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,10/1/2017 8:43,0.1,0.05,2.7,<0.02,1.9,<0.02,0.4,<0.02,0.73,0.37,1,0.21,0.05,0.41,0.09,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,13/1/2017 10:10,0.07,0.03,1.1,<0.02,1,<0.02,0.2,<0.02,0.49,0.4,0.89,0.21,0.04,0.35,0.11,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,14/1/2017 21:40,1.2,0.03,5.5,<0.02,1.1,<0.02,0.27,<0.02,0.47,0.43,0.61,0.1,0.03,0.2,0.06,<0.02,<0.02,<0.02,0.02,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,15/1/2017 3:48,0.93,0.03,2.2,<0.02,1.3,<0.02,0.25,<0.02,0.52,0.34,0.64,0.12,0.07,0.27,0.06,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,15/1/2017 9:56,1,0.02,2.2,<0.02,1.2,<0.02,0.24,<0.02,0.51,0.42,0.55,0.14,0.08,0.34,0.05,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,15/1/2017 19:08,1.5,0.03,3.1,<0.02,1.2,<0.02,0.29,<0.02,0.59,0.45,0.53,0.17,0.06,0.41,0.09,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,16/1/2017 4:12,0.93,0.03,2.1,<0.02,1,<0.02,0.25,<0.02,0.52,0.35,0.5,0.15,0.04,0.31,0.08,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,17/1/2017 2:38,0.56,0.02,1.5,<0.02,0.88,<0.02,0.18,<0.02,0.45,0.34,0.45,0.12,0.03,0.23,0.08,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,17/1/2017 5:30,0.65,0.02,2.7,<0.02,0.77,<0.02,0.22,<0.02,0.38,0.42,0.59,0.13,0.03,0.2,0.09,0.03,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,17/1/2017 14:20,0.28,<0.01,1.3,<0.02,0.65,<0.02,0.2,<0.02,0.31,0.39,0.72,0.1,0.04,0.27,0.12,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,17/1/2017 23:28,0.22,0.01,0.86,<0.02,0.45,<0.02,0.14,<0.02,0.23,0.29,0.53,0.09,0.03,0.18,0.08,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,18/1/2017 8:36,0.2,0.01,0.7,<0.02,0.43,<0.02,0.11,<0.02,0.24,0.24,0.5,0.1,0.03,0.16,0.07,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,18/1/2017 17:44,0.18,0.01,0.47,<0.02,0.39,<0.02,0.09,<0.02,0.19,0.23,0.4,0.1,0.02,0.14,0.06,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,19/1/2017 2:52,0.15,0.02,0.57,<0.02,0.47,<0.02,0.09,<0.02,0.26,0.26,0.47,0.11,0.02,0.16,0.07,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,19/1/2017 12:00,0.11,0.02,0.5,<0.02,0.44,<0.02,0.07,<0.02,0.25,0.22,0.36,0.09,0.02,0.14,0.04,<0.02,<0.02,<0.02,<0.01,<0.005,<0.01,<0.05
126001A,Sandy Creek at Homebush,30/1/2017 14:51,0.03,0.02,0.32,<0.02,0.3,<0.02,<0.05,<0.02,0.27,0.13,0.15,0.08,<0.01,0.06,0.03,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,30/1/2017 16:41,0.59,0.26,1.1,<0.2,0.86,<0.02,0.17,<0.02,1,0.37,0.11,0.09,1.3,0.19,<0.02,<0.02,<0.2,<0.02,<0.01,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,30/1/2017 22:59,5.8,0.53,3,<0.2,2.1,<0.02,0.51,<0.02,1,0.3,0.13,0.12,1.8,0.18,0.08,<0.02,<0.2,<0.02,0.01,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,31/1/2017 11:35,5.2,0.49,7.1,<0.02,2.6,<0.02,1.4,<0.02,1.2,0.57,0.44,0.44,2.2,0.23,1,0.02,<0.05,<0.02,0.02,<0.01,<0.01,0.05
126001A,Sandy Creek at Homebush,31/1/2017 20:45,3,0.26,6.6,<0.02,3,<0.02,1.4,<0.02,1.4,0.65,0.58,0.41,2.4,0.21,0.71,0.02,<0.05,<0.02,0.02,<0.01,<0.01,0.07
126001A,Sandy Creek at Homebush,1/2/2017 5:55,2.2,0.2,3.5,<0.02,2,<0.02,1.4,<0.02,1,0.51,0.65,0.51,1.2,0.17,0.7,<0.02,<0.05,<0.02,0.01,<0.01,<0.01,0.06
126001A,Sandy Creek at Homebush,2/2/2017 6:38,1.8,0.1,3.6,<0.02,1.6,<0.02,1.8,<0.02,0.98,0.47,0.68,0.25,0.68,0.17,0.27,<0.02,<0.05,<0.02,0.02,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,2/2/2017 15:48,1.6,0.09,3.7,<0.02,1.6,<0.02,1.9,<0.02,1,0.49,0.72,0.25,0.57,0.18,0.25,<0.02,<0.05,<0.02,0.02,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,3/2/2017 10:08,1.2,0.12,3.7,<0.02,1.6,<0.02,1.7,<0.02,0.9,0.5,0.72,0.26,0.38,0.19,0.25,<0.02,<0.05,<0.02,0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,10/2/2017 13:30,0.31,0.04,1.2,<0.2,0.59,<0.02,0.47,<0.02,0.24,0.15,0.16,0.15,0.05,0.05,0.08,<0.02,<0.2,<0.02,<0.01,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,15/2/2017 16:51,3.2,0.06,0.92,<0.2,0.66,<0.02,0.63,<0.02,0.24,0.26,0.1,0.26,0.47,0.06,0.1,<0.02,<0.2,<0.02,<0.01,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,15/2/2017 18:51,6.8,0.01,7.7,<0.2,2.8,<0.02,0.75,<0.02,0.37,0.5,0.2,0.36,0.14,0.2,0.56,<0.02,<0.2,<0.02,0.02,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,15/2/2017 20:41,3.1,0.07,2.7,<0.2,1.6,<0.02,1.2,<0.02,0.24,0.28,0.29,0.32,1.1,0.09,0.47,<0.02,<0.2,<0.02,<0.01,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,16/2/2017 1:31,3.8,0.02,3.2,<0.2,1.3,<0.02,1.2,<0.02,0.34,0.32,0.2,0.22,0.41,0.12,0.42,<0.02,<0.2,<0.02,0.01,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,16/2/2017 4:39,3.2,0.02,2,<0.2,1.2,<0.02,1.2,<0.02,0.29,0.27,0.18,0.18,0.34,0.13,0.31,<0.02,<0.2,<0.02,<0.01,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,16/2/2017 10:49,2.4,0.02,1.3,<0.2,1.4,<0.02,1.1,<0.02,0.27,0.25,0.15,0.13,0.23,0.12,0.17,<0.02,<0.2,<0.02,<0.01,<0.01,<0.01,<0.2
126001A,Sandy Creek at Homebush,21/2/2017 12:00,0.1,0.02,1.3,<0.02,1.2,<0.02,0.44,<0.02,0.31,0.24,0.13,0.14,0.01,0.09,0.09,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,2/3/2017 10:00,0.06,0.03,1,<0.02,0.79,<0.02,0.17,<0.02,0.29,0.19,0.05,0.11,<0.01,0.04,0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,8/3/2017 19:34,0.06,0.02,0.55,<0.02,0.85,<0.02,0.27,<0.02,0.26,0.27,0.05,0.1,0.01,0.02,0.03,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,9/3/2017 4:49,0.35,0.02,0.32,<0.02,1.1,<0.02,0.42,<0.02,0.16,0.24,0.14,0.05,0.06,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,13/3/2017 11:45,0.15,0.02,0.17,<0.02,0.36,<0.02,0.19,<0.02,0.12,0.2,0.09,0.04,0.1,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,20/3/2017 14:59,0.07,0.11,0.2,<0.02,0.42,<0.02,0.11,<0.02,0.09,0.11,0.05,0.04,0.01,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,20/3/2017 17:13,0.39,0.08,0.81,<0.02,0.69,<0.02,0.13,<0.02,0.12,0.22,0.27,0.07,0.02,0.04,0.9,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,20/3/2017 20:43,0.67,0.02,0.64,<0.02,0.44,<0.02,0.63,<0.02,0.08,0.18,0.21,0.07,0.21,0.07,0.13,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,0.07
126001A,Sandy Creek at Homebush,21/3/2017 3:03,0.8,0.02,0.42,<0.02,0.53,<0.02,0.35,<0.02,0.14,0.19,0.13,0.05,0.19,0.04,0.1,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,22/3/2017 7:29,0.2,0.01,0.25,<0.02,0.67,<0.02,0.4,<0.02,0.12,0.1,0.08,0.04,0.26,0.03,0.04,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,22/3/2017 22:24,0.14,0.02,0.26,<0.02,0.58,<0.02,0.28,<0.02,0.09,0.09,0.08,0.02,0.12,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,23/3/2017 5:10,0.19,0.02,0.18,<0.02,0.25,<0.02,0.14,<0.02,0.07,0.13,0.1,0.04,0.04,0.01,0.26,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,23/3/2017 9:08,0.2,0.01,0.23,<0.02,0.35,<0.02,0.27,<0.02,0.07,0.1,0.21,0.02,0.26,0.04,0.07,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,23/3/2017 15:14,0.54,<0.01,0.23,<0.02,0.33,<0.02,0.36,<0.02,0.12,0.1,0.16,0.04,0.25,0.04,0.03,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,23/3/2017 21:26,0.36,<0.01,0.28,<0.02,0.41,<0.02,0.36,<0.02,0.11,0.11,0.14,0.04,0.2,0.03,0.07,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,24/3/2017 0:50,0.23,<0.01,0.24,<0.02,0.32,<0.02,0.29,<0.02,0.07,0.1,0.19,0.02,0.14,0.03,0.04,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,24/3/2017 10:24,0.33,0.01,0.27,<0.02,0.48,<0.02,0.45,<0.02,0.1,0.09,0.15,0.03,0.23,0.04,0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,27/3/2017 16:40,0.11,<0.01,0.38,<0.02,0.28,<0.02,0.22,<0.02,0.1,0.12,0.15,0.11,0.03,0.04,0.94,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,28/3/2017 0:58,0.16,<0.01,0.15,<0.02,0.14,<0.02,0.14,<0.02,0.06,0.07,0.19,<0.02,0.07,0.03,0.03,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,28/3/2017 19:40,0.12,<0.01,0.11,<0.02,0.16,<0.02,0.1,<0.02,0.04,0.04,0.14,<0.02,0.06,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,29/3/2017 14:32,0.11,<0.01,0.11,<0.02,0.12,<0.02,0.08,0.04,0.14,0.08,0.3,<0.02,0.01,0.09,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,30/3/2017 14:12,0.1,<0.01,0.13,<0.02,0.11,<0.02,0.05,<0.02,0.03,0.02,0.07,<0.02,0.04,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,31/3/2017 2:28,0.08,<0.01,0.11,<0.02,0.16,<0.02,0.06,<0.02,0.03,0.02,0.1,<0.02,0.04,0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,5/4/2017 14:10,0.02,<0.01,0.06,<0.05,0.06,<0.02,<0.05,<0.02,0.03,0.02,0.03,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,13/4/2017 12:55,<0.02,0.02,0.05,<0.05,0.08,<0.02,<0.05,<0.02,0.05,0.03,0.03,<0.02,<0.01,<0.01,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,20/4/2017 13:30,0.034,0.0075,0.022,<0.05,0.037,<0.0005,0.005,<0.0005,0.032,0.025,0.017,0.018,0.0017,0.0027,0.0013,<0.0005,<0.05,<0.0005,<0.0005,<0.0005,<0.0005,<0.05
126001A,Sandy Creek at Homebush,27/4/2017 15:45,0.0025,0.0082,0.017,<0.05,0.032,<0.0005,0.002,<0.0005,0.032,0.022,0.013,0.015,0.0018,0.0024,0.0009,<0.0005,<0.05,<0.0005,<0.0005,<0.0005,<0.0005,<0.05
126001A,Sandy Creek at Homebush,18/5/2017 16:05,0.011,0.008,0.043,<0.02,0.026,<0.0005,0.011,<0.001,0.027,0.019,0.007,0.013,0.005,0.0042,<0.001,<0.0005,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,<0.005
126001A,Sandy Creek at Homebush,18/5/2017 20:03,0.3,0.012,0.048,<0.02,0.034,<0.0005,0.11,0.002,0.033,0.047,0.012,0.015,0.006,0.0052,<0.001,0.0052,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,<0.005
126001A,Sandy Creek at Homebush,18/5/2017 21:27,0.37,0.009,0.12,<0.02,0.065,<0.0005,0.084,0.001,0.026,0.062,0.025,0.034,0.03,0.068,0.06,0.0031,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,0.016
126001A,Sandy Creek at Homebush,19/5/2017 0:57,0.72,0.19,0.25,<0.02,0.1,<0.0005,0.59,0.06,0.026,0.069,0.074,0.019,0.21,0.21,0.011,0.019,<0.02,0.0013,<0.0005,<0.0005,<0.0005,0.011
126001A,Sandy Creek at Homebush,19/5/2017 7:05,0.36,0.013,0.11,<0.02,0.084,<0.0005,0.46,0.008,0.028,0.063,0.058,0.012,0.27,0.067,0.016,0.0087,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,0.006
126001A,Sandy Creek at Homebush,20/5/2017 0:37,0.39,0.0041,0.24,<0.02,0.5,<0.0005,0.4,0.006,0.048,0.072,0.043,0.0096,0.12,0.04,0.006,0.0071,<0.02,<0.0005,0.0009,<0.0005,<0.0005,0.015
126001A,Sandy Creek at Homebush,21/5/2017 0:53,0.29,0.0029,0.11,<0.02,0.32,<0.0005,0.6,0.002,0.09,0.085,0.059,0.011,0.094,0.031,<0.001,0.012,<0.02,<0.0005,0.0007,<0.0005,<0.0005,0.013
126001A,Sandy Creek at Homebush,23/5/2017 1:17,0.12,0.0034,0.066,<0.02,0.12,<0.0007,0.38,0.001,0.07,0.059,0.055,0.0096,0.028,0.023,<0.001,0.0075,<0.02,<0.0007,<0.0007,<0.0007,<0.0007,<0.007
126001A,Sandy Creek at Homebush,25/5/2017 8:40,0.092,0.0045,0.058,<0.02,0.095,<0.0005,0.27,0.001,0.076,0.058,0.048,0.013,0.02,0.02,<0.001,0.0049,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,<0.005
126001A,Sandy Creek at Homebush,16/6/2017 10:20,<0.005,0.0081,0.021,<0.02,0.041,<0.0005,0.016,0.001,0.047,0.035,0.025,0.016,<0.001,0.0055,<0.001,0.0021,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,<0.01
126001A,Sandy Creek at Homebush,26/7/2017 9:50,<0.005,0.0081,0.013,<0.02,0.018,<0.0005,<0.005,<0.02,0.037,0.019,0.007,0.0063,<0.001,<0.01,<0.001,<0.0005,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,<0.01
126001A,Sandy Creek at Homebush,25/8/2017 13:45,<0.005,0.0065,0.042,<0.05,0.022,<0.0005,<0.005,<0.001,0.084,0.016,0.011,0.085,<0.001,0.027,<0.001,<0.0005,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,<0.01
126001A,Sandy Creek at Homebush,3/10/2017 14:15,<0.005,0.0038,0.016,<0.02,0.012,<0.0005,<0.005,<0.001,0.032,0.0075,0.011,0.027,<0.001,0.0054,<0.001,<0.0005,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,<0.01
126001A,Sandy Creek at Homebush,19/10/2017 6:03,0.006,0.0067,1.4,<0.02,0.024,<0.0005,0.008,<0.001,0.029,0.011,0.008,0.017,0.001,1.4,0.004,<0.0005,<0.02,<0.0005,0.0009,<0.0005,<0.0005,<0.01
126001A,Sandy Creek at Homebush,19/10/2017 12:11,0.16,0.019,0.28,<0.02,0.1,<0.0005,0.19,<0.001,0.039,0.088,0.5,0.033,0.02,0.28,0.017,0.0034,<0.02,<0.0005,<0.0005,<0.0005,<0.0005,<0.01
126001A,Sandy Creek at Homebush,19/10/2017 18:19,0.24,0.029,0.54,<0.02,0.35,0.0009,0.27,0.001,0.091,0.14,0.36,1.3,0.031,0.74,0.006,0.0024,<0.02,<0.0005,0.001,<0.0005,<0.0005,<0.01
126001A,Sandy Creek at Homebush,20/10/2017 0:27,0.46,0.037,1.1,<0.02,0.37,0.0005,0.93,0.004,0.1,0.28,1.6,1.7,0.14,2.9,0.005,0.0048,<0.02,<0.0005,0.0021,<0.0005,<0.0005,<0.01
126001A,Sandy Creek at Homebush,20/10/2017 6:35,0.54,0.045,2.2,<0.02,0.38,0.0006,0.9,0.004,0.11,0.36,2.1,1.4,0.087,3.3,0.006,0.0086,<0.02,<0.0005,0.0032,<0.0005,<0.0005,0.01
126001A,Sandy Creek at Homebush,24/10/2017 17:30,0.4,0.03,4.1,<0.02,0.48,<0.02,0.47,<0.02,0.58,0.38,0.82,0.56,0.02,2.1,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,26/10/2017 14:45,0.26,0.02,3.8,<0.02,0.62,<0.02,0.48,<0.02,0.66,0.55,0.61,0.59,<0.01,2.7,0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,31/10/2017 23:00,0.13,0.01,1.9,<0.02,0.28,<0.02,0.31,<0.02,0.31,0.42,0.35,0.4,<0.01,1.3,0.03,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,31/10/2017 23:46,0.34,0.07,1.8,<0.02,0.86,<0.02,0.31,<0.02,0.33,0.4,0.39,0.38,0.02,1.3,0.03,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,1/11/2017 5:54,13,0.02,1,<0.02,9.6,<0.02,0.55,<0.02,0.37,0.26,0.73,0.45,0.12,0.58,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,1/11/2017 12:02,12,0.01,3,<0.02,12,<0.02,0.92,<0.02,0.55,0.23,0.97,0.42,0.15,1.1,<0.02,0.03,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,1/11/2017 16:15,13,<0.01,3.6,<0.02,13,<0.02,1.2,<0.02,0.41,0.29,1.1,0.39,0.12,1.4,<0.02,0.04,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,3/11/2017 8:20,3.2,0.01,1.9,<0.02,2.5,<0.02,0.77,<0.02,0.28,0.35,0.47,0.82,0.07,0.63,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,28/11/2017 10:35,0.35,0.05,1.9,<0.05,1,<0.02,0.24,<0.02,1.4,0.36,0.24,0.4,0.02,0.17,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,2/12/2017 3:58,0.38,0.04,2.3,<0.05,0.8,<0.02,0.19,<0.02,0.88,0.51,0.19,0.63,0.04,0.13,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,2/12/2017 10:06,0.29,0.03,1.5,<0.05,0.92,<0.02,0.24,<0.02,0.68,0.4,0.19,1,0.04,0.13,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,2/12/2017 14:50,0.07,0.06,3.8,<0.05,0.93,<0.02,0.2,<0.02,1.4,0.78,0.24,0.24,<0.01,0.17,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,4/12/2017 14:04,0.49,0.08,4.3,<0.05,5.1,<0.02,0.99,<0.02,1.6,0.66,0.71,0.54,0.07,1.4,0.17,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,6/12/2017 12:18,0.36,0.1,5.5,<0.05,5.1,<0.02,0.91,<0.02,1.7,0.72,0.41,0.28,0.05,1.4,0.29,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,8/12/2017 8:30,0.44,0.17,4.5,<0.05,4.6,<0.02,1.1,<0.02,1.9,0.8,0.36,0.33,0.07,1.5,0.3,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,12/12/2017 11:15,0.24,0.11,3.2,<0.05,3.4,<0.02,0.82,<0.02,1.1,0.39,0.27,0.31,0.05,0.91,0.22,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.1
126001A,Sandy Creek at Homebush,13/12/2017 15:19,0.21,0.12,2.7,<0.05,3.1,<0.02,0.68,<0.02,1.2,0.36,0.25,0.24,0.04,0.81,0.18,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.1
126001A,Sandy Creek at Homebush,13/12/2017 21:27,0.19,0.09,1.9,<0.05,2.5,<0.02,0.6,<0.02,0.93,0.31,0.22,0.24,0.04,0.71,0.14,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.1
126001A,Sandy Creek at Homebush,14/12/2017 3:35,0.09,0.06,1.1,<0.05,1.7,<0.02,0.36,<0.02,0.6,0.23,0.16,0.19,0.02,0.39,0.14,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.1
126001A,Sandy Creek at Homebush,14/12/2017 9:45,0.06,0.05,0.89,<0.05,1.5,<0.02,0.22,<0.02,0.46,0.2,0.17,0.16,0.01,0.28,0.13,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.1
126001A,Sandy Creek at Homebush,15/12/2017 9:00,0.14,0.09,1.6,<0.05,2.4,<0.02,0.44,<0.02,0.9,0.3,0.21,0.19,0.03,0.73,0.13,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.1
126001A,Sandy Creek at Homebush,21/12/2017 15:30,0.06,0.06,1,<0.05,1.5,<0.02,0.35,<0.02,0.68,0.29,0.15,0.14,0.01,0.55,0.11,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,28/12/2017 8:40,0.03,0.04,0.9,<0.05,1,<0.02,0.17,<0.02,0.51,0.18,0.08,0.1,<0.01,0.37,0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,3/1/2018 12:00,<0.02,0.04,0.62,<0.05,0.71,<0.02,0.08,<0.02,0.34,0.12,0.06,0.09,<0.01,0.2,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,11/1/2018 9:00,<0.02,0.03,0.59,<0.02,0.54,<0.02,0.06,<0.02,0.42,0.12,0.02,0.13,<0.01,0.09,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,18/1/2018 8:45,0.03,0.01,0.26,<0.02,0.73,<0.02,<0.05,<0.02,0.26,0.04,<0.02,0.06,<0.01,0.04,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,25/1/2018 9:20,<0.02,0.02,0.2,<0.02,0.39,<0.02,<0.05,<0.02,0.28,0.04,<0.02,0.05,<0.01,0.03,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
126001A,Sandy Creek at Homebush,1/2/2018 9:15,0.27,0.06,0.78,<0.02,0.58,<0.02,0.5,<0.02,0.47,0.27,0.11,0.29,0.04,0.08,0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
