STATION,SITENAME,Sampling.Year,DATE,Daily.Ave.PAF,logVALUE,timecon,time
122013A,Proserpine River at Glen Isla,2021-2022,10/6/2022 13:40,1.657086672,0.219345224,44722.56944,2001.9375
122013A,Proserpine River at Glen Isla,2022-2023,5/7/2022 18:04,16.72530766,1.223374115,44747.75278,2027.120833
122013A,Proserpine River at Glen Isla,2022-2023,6/7/2022 6:04,13.74908532,1.138273807,44748.25278,2027.620833
122013A,Proserpine River at Glen Isla,2022-2023,12/7/2022 16:02,3.815267233,0.581524963,44754.66806,2034.036111
122013A,Proserpine River at Glen Isla,2022-2023,5/8/2022 8:58,2.680781866,0.428261477,44778.37361,2057.741667
122013A,Proserpine River at Glen Isla,2022-2023,5/9/2022 11:13,1.222013884,0.08707614,44809.46736,2088.835417
122013A,Proserpine River at Glen Isla,2022-2023,5/10/2022 13:16,0.756100806,-0.121420299,44839.55278,2118.920833
122013A,Proserpine River at Glen Isla,2022-2023,7/11/2022 14:35,21.85612884,1.339573242,44872.60764,2151.975694
122013A,Proserpine River at Glen Isla,2022-2023,21/11/2022 14:46,8.251356188,0.916525335,44886.61528,2165.983333
122013A,Proserpine River at Glen Isla,2022-2023,24/11/2022 15:58,12.24228452,1.087862469,44889.66528,2169.033333
122013A,Proserpine River at Glen Isla,2022-2023,25/11/2022 14:46,4.305217268,0.633995074,44890.61528,2169.983333
122013A,Proserpine River at Glen Isla,2022-2023,29/11/2022 6:00,44.88711435,1.652121687,44894.25,2173.618056
122013A,Proserpine River at Glen Isla,2022-2023,30/11/2022 21:01,35.29839747,1.547754989,44895.87569,2175.24375
122013A,Proserpine River at Glen Isla,2022-2023,1/12/2022 4:39,40.81041874,1.610771051,44896.19375,2175.561806
122013A,Proserpine River at Glen Isla,2022-2023,1/12/2022 15:39,73.65078955,1.867177407,44896.65208,2176.020139
122013A,Proserpine River at Glen Isla,2022-2023,1/12/2022 21:08,45.62802892,1.659231708,44896.88056,2176.248611
122013A,Proserpine River at Glen Isla,2022-2023,2/12/2022 5:19,86.60039455,1.937519871,44897.22153,2176.589583
122013A,Proserpine River at Glen Isla,2022-2023,13/1/2023 9:05,12.71750828,1.104402029,44939.37847,2218.746528
122013A,Proserpine River at Glen Isla,2022-2023,14/1/2023 6:31,55.29174637,1.742660307,44940.27153,2219.639583
122013A,Proserpine River at Glen Isla,2022-2023,15/1/2023 19:24,51.5758091,1.71244605,44941.80833,2221.176389
122013A,Proserpine River at Glen Isla,2022-2023,16/1/2023 12:42,39.44875151,1.596033263,44942.52917,2221.897222
122013A,Proserpine River at Glen Isla,2022-2023,17/1/2023 9:20,34.7271521,1.540669169,44943.38889,2222.756944
122013A,Proserpine River at Glen Isla,2022-2023,18/1/2023 3:19,16.4786742,1.216922268,44944.13819,2223.50625
122013A,Proserpine River at Glen Isla,2022-2023,19/1/2023 3:17,32.59341226,1.51312983,44945.13681,2224.504861
122013A,Proserpine River at Glen Isla,2022-2023,21/1/2023 10:31,23.90117816,1.378419309,44947.43819,2226.80625
122013A,Proserpine River at Glen Isla,2022-2023,27/1/2023 7:40,11.17755893,1.048346968,44953.31944,2232.6875
122013A,Proserpine River at Glen Isla,2022-2023,10/2/2023 8:29,23.229651,1.366042685,44967.35347,2246.721528
122013A,Proserpine River at Glen Isla,2022-2023,22/2/2023 17:21,5.689072487,0.755041467,44979.72292,2259.090972
122013A,Proserpine River at Glen Isla,2022-2023,7/3/2023 15:04,7.873983391,0.896194494,44992.62778,2271.995833
122013A,Proserpine River at Glen Isla,2022-2023,24/3/2023 7:32,14.74342496,1.168598384,45009.31389,2288.681944
122013A,Proserpine River at Glen Isla,2022-2023,4/4/2023 13:59,18.48477611,1.266814195,45020.58264,2299.950694
122013A,Proserpine River at Glen Isla,2022-2023,18/4/2023 14:09,6.213396226,0.793329049,45034.58958,2313.957639
122013A,Proserpine River at Glen Isla,2022-2023,12/6/2023 12:12,3.568447819,0.552479351,45089.50833,2368.876389
